gene_id	geneT_id	chr.num	start	end	strand	seq.ln	pfam.sigAcc	pfam.desc	pfam.start	pfam.end	pfam.eval	pfam.iprAcc	pfam.iprAnn	pfam.go	pfam.pthAnn	pant.sigAcc	pant.desc	pant.start	pant.end	pant.eval	pant.iprAcc	pant.iprAnn	pant.go	pant.pthAnn	sfam.sigAcc	sfam.desc	sfam.start	sfam.end	sfam.eval	sfam.iprAcc	sfam.iprAnn	sfam.go	sfam.pthAnn	cdd.sigAcc	cdd.desc	cdd.start	cdd.end	cdd.eval	cdd.iprAcc	cdd.iprAnn	cdd.go	cdd.pthAnn	g3d.sigAcc	g3d.desc	g3d.start	g3d.end	g3d.eval	g3d.iprAcc	g3d.iprAnn	g3d.go	g3d.pthAnn
Ecl_002108	Ecl_002108-T1	Ecl_1605_22_2	3313532	3315990	+	643	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR22770	UBIQUITIN CONJUGATING ENZYME 7 INTERACTING PROTEIN-RELATED	19	610	7.4e-225	NA	NA	NA	NA	SSF57850	RING/U-box	493	548	8.48e-10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.20.120.1750	-	488	605	6.9e-08	NA	NA	NA	NA
Ecl_002109	Ecl_002109-T1	Ecl_1605_22_2	3315992	3319323	-	902	PF00106	short chain dehydrogenase	10	195	3.7e-39	IPR002347	Short-chain dehydrogenase/reductase SDR	GO:0055114	NA	PTHR45024	-	3	298	9.8e-267	NA	NA	NA	NA	SSF51735	NAD(P)-binding Rossmann-fold domains	5	253	2.44e-61	IPR036291	NAD(P)-binding domain superfamily	NA	NA	cd05353	hydroxyacyl-CoA-like_DH_SDR_c-like	310	549	8.13e-141	NA	NA	NA	NA	G3DSA:3.40.50.720	-	11	583	1.5e-266	NA	NA	NA	NA
Ecl_002110	Ecl_002110-T1	Ecl_1605_22_2	3321735	3323856	+	677	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR16469	-	5	579	1.1e-124	NA	NA	NA	NA	SSF53254	Phosphoglycerate mutase-like	9	157	1.28e-14	IPR029033	Histidine phosphatase superfamily	NA	NA	cd07040	HP	9	106	1.49e-07	NA	NA	NA	NA	G3DSA:3.40.50.1240	-	248	439	2.4e-05	IPR029033	Histidine phosphatase superfamily	NA	NA
Ecl_002112	Ecl_002112-T1	Ecl_1605_22_2	3325902	3327039	-	342	PF00153	Mitochondrial carrier protein	146	240	6.8e-18	IPR018108	Mitochondrial substrate/solute carrier	NA	NA	PTHR45624	-	46	341	4.1e-105	NA	NA	NA	NA	SSF103506	Mitochondrial carrier	47	331	1.57e-65	IPR023395	Mitochondrial carrier domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.50.40.10	Mitochondrial carrier domain	55	341	6.3e-63	IPR023395	Mitochondrial carrier domain superfamily	NA	NA
Ecl_002113	Ecl_002113-T1	Ecl_1605_22_2	3328158	3329924	-	550	PF01545	Cation efflux family	213	442	4.5e-45	IPR002524	Cation efflux protein	GO:0006812|GO:0008324|GO:0016021|GO:0055085	NA	PTHR45755:SF4	ZINC TRANSPORTER 7	198	527	7e-133	NA	NA	NA	NA	SSF161111	Cation efflux protein transmembrane domain-like	208	442	2.48e-49	IPR027469	Cation efflux transmembrane domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.20.1510.10	-	209	350	2.7e-25	IPR027469	Cation efflux transmembrane domain superfamily	NA	NA
Ecl_002115	Ecl_002115-T1	Ecl_1605_22_2	3331922	3333405	+	385	PF04389	Peptidase family M28	164	363	1.9e-20	IPR007484	Peptidase M28	NA	NA	PTHR12147	FXNA-RELATED	92	363	6.5e-46	NA	NA	NA	NA	SSF53187	Zn-dependent exopeptidases	105	377	1.2e-46	NA	NA	NA	NA	cd03879	M28_AAP	91	376	7.46e-129	NA	NA	NA	NA	G3DSA:3.40.630.10	Zn peptidases	88	381	8.1e-59	NA	NA	NA	NA
Ecl_002117	Ecl_002117-T1	Ecl_1605_22_2	3335526	3336603	-	248	PF13087	AAA domain	52	180	3.4e-18	IPR041679	DNA2/NAM7 helicase-like, C-terminal	NA	NA	PTHR10887	DNA2/NAM7 HELICASE FAMILY	56	183	3.9e-18	NA	NA	NA	NA	SSF52540	P-loop containing nucleoside triphosphate hydrolases	22	185	5.58e-05	IPR027417	P-loop containing nucleoside triphosphate hydrolase	NA	NA	cd18808	SF1_C_Upf1	18	178	1.52e-20	IPR041679	DNA2/NAM7 helicase-like, C-terminal	NA	NA	G3DSA:3.40.50.300	-	17	193	1.3e-23	NA	NA	NA	NA
Ecl_002118	Ecl_002118-T1	Ecl_1605_22_2	3338354	3339699	+	409	PF05179	RNA pol II accessory factor, Cdc73 family, C-terminal	232	392	1.9e-55	IPR031336	Cell division control protein 73, C-terminal	NA	Reactome: R-HSA-112382|Reactome: R-HSA-201722|Reactome: R-HSA-5632684|Reactome: R-HSA-674695|Reactome: R-HSA-75955|Reactome: R-HSA-8866654	PTHR12466	CDC73 DOMAIN PROTEIN	7	401	2.4e-81	IPR007852	Cdc73/Parafibromin	GO:0006368|GO:0016570|GO:0016593	Reactome: R-HSA-112382|Reactome: R-HSA-201722|Reactome: R-HSA-5632684|Reactome: R-HSA-674695|Reactome: R-HSA-75955|Reactome: R-HSA-8866654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.11990	-	224	401	9.9e-56	IPR038103	Cell division control protein 73, C-terminal domain superfamily	NA	Reactome: R-HSA-112382|Reactome: R-HSA-201722|Reactome: R-HSA-5632684|Reactome: R-HSA-674695|Reactome: R-HSA-75955|Reactome: R-HSA-8866654
Ecl_002119	Ecl_002119-T1	Ecl_1605_22_2	3348250	3350886	+	693	PF00615	Regulator of G protein signaling domain	525	669	4.2e-36	IPR016137	RGS domain	NA	NA	PTHR10845:SF192	REGULATOR OF G PROTEIN SIGNALING-RELATED	56	677	1.6e-58	NA	NA	NA	NA	SSF48097	Regulator of G-protein signaling, RGS	521	673	1.77e-28	IPR036305	RGS domain superfamily	NA	NA	cd08708	RGS_FLBA	525	669	9.69e-62	NA	NA	NA	NA	G3DSA:1.20.58.1850	-	517	679	2.2e-34	NA	NA	NA	NA
Ecl_002121	Ecl_002121-T1	Ecl_1605_22_2	3357613	3359263	+	259	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR35523	-	23	98	1.6e-19	IPR038843	Cell wall protein Sed1/Spi1	GO:0005199|GO:0031505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_002122	Ecl_002122-T1	Ecl_1605_22_2	3359681	3360505	-	274	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR38117	-	14	198	7.1e-62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_002124	Ecl_002124-T1	Ecl_1605_22_2	3367205	3368726	-	488	PF05291	Bystin	157	470	8.9e-132	IPR007955	Bystin	NA	Reactome: R-HSA-6791226	PTHR12821	BYSTIN	1	470	3.9e-141	IPR007955	Bystin	NA	Reactome: R-HSA-6791226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_002125	Ecl_002125-T1	Ecl_1605_22_2	3368756	3370761	+	365	PF04063	Domain of unknown function (DUF383)	99	280	1.9e-68	IPR007205	Protein HGH1 N-terminal	NA	NA	PTHR13387	-	9	347	2e-54	IPR039717	Protein Hgh1	NA	NA	SSF48371	ARM repeat	12	340	7.68e-18	IPR016024	Armadillo-type fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_002126	Ecl_002126-T1	Ecl_1605_22_2	3371017	3373598	-	776	PF13854	Kelch motif	335	378	1.4e-09	NA	NA	NA	NA	PTHR23244	KELCH REPEAT DOMAIN	2	615	7.3e-161	NA	NA	NA	NA	SSF50965	Galactose oxidase, central domain	166	452	1.57e-18	IPR011043	Galactose oxidase/kelch, beta-propeller	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.120.10.80	-	205	516	7e-11	IPR015915	Kelch-type beta propeller	GO:0005515	NA
Ecl_002127	Ecl_002127-T1	Ecl_1605_22_2	3376007	3378984	+	910	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR38122	-	51	768	4.1e-74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_002128	Ecl_002128-T1	Ecl_1605_22_2	3379364	3382127	-	809	PF01432	Peptidase family M3	335	803	4.9e-143	IPR001567	Peptidase M3A/M3B catalytic domain	GO:0004222|GO:0006508	NA	PTHR11804:SF40	SACCHAROLYSIN	103	805	2.5e-219	NA	NA	NA	NA	SSF55486	Metalloproteases ("zincins"), catalytic domain	114	803	4.3e-156	NA	NA	NA	NA	cd06455	M3A_TOP	121	802	0	NA	NA	NA	NA	G3DSA:1.10.1370.10	Neurolysin	256	798	3.2e-201	IPR024077	Neurolysin/Thimet oligopeptidase, domain 2	NA	NA
Ecl_002129	Ecl_002129-T1	Ecl_1605_22_2	3382566	3383795	-	173	PF13499	EF-hand domain pair	111	167	2.6e-08	IPR002048	EF-hand domain	GO:0005509	NA	PTHR23048	MYOSIN LIGHT CHAIN 1, 3	37	171	9.2e-43	NA	NA	NA	NA	SSF47473	EF-hand	39	170	7.24e-31	IPR011992	EF-hand domain pair	NA	NA	cd00051	EFh	40	96	7.2e-07	IPR002048	EF-hand domain	GO:0005509	NA	G3DSA:1.10.238.10	-	101	169	2.7e-17	NA	NA	NA	NA
Ecl_002130	Ecl_002130-T1	Ecl_1605_22_2	3384203	3385188	-	303	PF08241	Methyltransferase domain	43	136	2.6e-22	IPR013216	Methyltransferase type 11	GO:0008168	NA	PTHR43464	-	8	302	1.1e-69	NA	NA	NA	NA	SSF53335	S-adenosyl-L-methionine-dependent methyltransferases	13	190	8.28e-32	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase	NA	NA	cd02440	AdoMet_MTases	42	140	1.18e-16	NA	NA	NA	NA	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	1	303	3.4e-83	NA	NA	NA	NA
Ecl_002131	Ecl_002131-T1	Ecl_1605_22_2	3385450	3385972	+	153	PF13380	CoA binding domain	16	118	9.1e-27	IPR003781	CoA-binding	NA	NA	PTHR33303	-	3	148	1.4e-45	NA	NA	NA	NA	SSF51735	NAD(P)-binding Rossmann-fold domains	6	117	8.37e-24	IPR036291	NAD(P)-binding domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.720	-	1	150	6.5e-31	NA	NA	NA	NA
Ecl_002132	Ecl_002132-T1	Ecl_1605_22_2	3386639	3389319	+	829	PF00653	Inhibitor of Apoptosis domain	10	93	3.6e-22	IPR001370	BIR repeat	NA	NA	PTHR46771	-	4	826	6.3e-118	NA	NA	NA	NA	SSF57924	Inhibitor of apoptosis (IAP) repeat	3	103	2.36e-26	NA	NA	NA	NA	cd00022	BIR	8	92	4.72e-19	IPR001370	BIR repeat	NA	NA	G3DSA:1.10.1170.10	-	110	234	1.2e-27	NA	NA	NA	NA
Ecl_002133	Ecl_002133-T1	Ecl_1605_22_2	3390065	3393536	+	650	PF07690	Major Facilitator Superfamily	204	575	1.5e-34	IPR011701	Major facilitator superfamily	GO:0022857|GO:0055085	NA	PTHR43791:SF19	-	165	650	2.9e-233	NA	NA	NA	NA	SSF103473	MFS general substrate transporter	186	626	1.83e-71	IPR036259	MFS transporter superfamily	NA	NA	cd17327	MFS_FEN2_like	195	600	1.17e-117	NA	NA	NA	NA	G3DSA:1.20.1250.20	MFS general substrate transporter like domains	190	397	1.6e-42	NA	NA	NA	NA
Ecl_002134	Ecl_002134-T1	Ecl_1605_22_2	3394911	3396521	+	457	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR23112:SF40	-	14	394	4.2e-92	NA	NA	NA	NA	SSF81321	Family A G protein-coupled receptor-like	21	376	2.65e-19	NA	NA	NA	NA	cd13952	7tm_classB	15	211	1.93e-13	NA	NA	NA	NA	G3DSA:1.20.1070.10	-	4	262	4.1e-26	NA	NA	NA	NA
Ecl_002135	Ecl_002135-T1	Ecl_1605_22_2	3397097	3398994	-	587	PF07690	Major Facilitator Superfamily	100	430	2.7e-14	IPR011701	Major facilitator superfamily	GO:0022857|GO:0055085	NA	PTHR23502:SF20	-	68	571	1.4e-65	NA	NA	NA	NA	SSF103473	MFS general substrate transporter	74	553	1.09e-21	IPR036259	MFS transporter superfamily	NA	NA	cd17323	MFS_Tpo1_MDR_like	95	272	1.27e-12	NA	NA	NA	NA	G3DSA:1.20.1250.20	MFS general substrate transporter like domains	86	277	3.4e-16	NA	NA	NA	NA
Ecl_002136	Ecl_002136-T1	Ecl_1605_22_2	3401050	3402069	-	286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	SSF81383	F-box domain	4	39	5.63e-05	IPR036047	F-box-like domain superfamily	GO:0005515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_002137	Ecl_002137-T1	Ecl_1605_22_2	3402646	3405559	-	890	PF00916	Sulfate permease family	172	561	1.2e-104	IPR011547	SLC26A/SulP transporter domain	GO:0008272|GO:0015116|GO:0016021	NA	PTHR11814	SULFATE TRANSPORTER	167	792	4.9e-218	IPR001902	SLC26A/SulP transporter	GO:0008271|GO:0008272|GO:0016020|GO:0055085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cd07042	STAS_SulP_like_sulfate_transporter	650	761	5.5e-08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_002138	Ecl_002138-T1	Ecl_1605_22_2	3406538	3407128	-	196	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR22760:SF2	ALPHA-1,2-MANNOSYLTRANSFERASE ALG9-RELATED	3	195	5.9e-38	IPR039484	Alpha-1,2-mannosyltransferase ALG9-like	GO:0000030	KEGG: 00510+2.4.1.259+2.4.1.261|KEGG: 00513+2.4.1.261|Reactome: R-HSA-446193|Reactome: R-HSA-4720454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_002139	Ecl_002139-T1	Ecl_1605_22_2	3407237	3408572	-	367	PF03901	Alg9-like mannosyltransferase family	35	364	1e-73	IPR005599	GPI mannosyltransferase	GO:0016757	NA	PTHR22760:SF2	ALPHA-1,2-MANNOSYLTRANSFERASE ALG9-RELATED	25	363	2.4e-112	IPR039484	Alpha-1,2-mannosyltransferase ALG9-like	GO:0000030	KEGG: 00510+2.4.1.259+2.4.1.261|KEGG: 00513+2.4.1.261|Reactome: R-HSA-446193|Reactome: R-HSA-4720454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_002140	Ecl_002140-T1	Ecl_1605_22_2	3409101	3410768	+	555	PF04410	Gar1/Naf1 RNA binding region	195	340	7.8e-46	IPR007504	H/ACA ribonucleoprotein complex, subunit Gar1/Naf1	GO:0001522|GO:0042254	NA	PTHR31633	-	43	553	2.8e-82	IPR040309	H/ACA ribonucleoprotein complex non-core subunit Naf1	GO:0000493|GO:0003723|GO:0005732|GO:0042254	NA	SSF50447	Translation proteins	208	286	1.87e-07	IPR009000	Translation protein, beta-barrel domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.40.10.230	Probable tRNA pseudouridine synthase domain	181	289	8.7e-31	IPR038664	H/ACA RNP complex subunit Gar1/Naf1, Cbf5-binding domain	NA	NA
Ecl_002141	Ecl_002141-T1	Ecl_1605_22_2	3411465	3412341	-	251	PF05916	GINS complex protein	51	206	3.6e-32	IPR021151	GINS subunit, domain A	NA	Reactome: R-HSA-176974	PTHR12772	DNA REPLICATION COMPLEX GINS PROTEIN PSF2	7	236	3.3e-50	IPR007257	DNA replication complex GINS protein Psf2	GO:0005634|GO:0006260	Reactome: R-HSA-176974	SSF158573	GINS helical bundle-like	70	225	2.51e-26	IPR036224	GINS, helical bundle-like domain superfamily	NA	Reactome: R-HSA-176974	cd11712	GINS_A_psf2	63	226	5.63e-34	NA	NA	NA	NA	G3DSA:1.20.58.1020	-	133	238	1.9e-20	NA	NA	NA	NA
Ecl_002142	Ecl_002142-T1	Ecl_1605_22_2	3427346	3428686	-	365	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain	88	119	1.4e-07	IPR001138	Zn(2)-C6 fungal-type DNA-binding domain	GO:0000981|GO:0006355|GO:0008270	NA	PTHR36206	-	61	322	3.5e-35	NA	NA	NA	NA	SSF57701	Zn2/Cys6 DNA-binding domain	79	121	4.45e-08	IPR036864	Zn(2)-C6 fungal-type DNA-binding domain superfamily	GO:0000981|GO:0006355|GO:0008270	NA	cd00067	GAL4	85	112	1.76e-09	IPR001138	Zn(2)-C6 fungal-type DNA-binding domain	GO:0000981|GO:0006355|GO:0008270	NA	G3DSA:4.10.240.10	-	82	122	1.8e-07	IPR036864	Zn(2)-C6 fungal-type DNA-binding domain superfamily	GO:0000981|GO:0006355|GO:0008270	NA
Ecl_002143	Ecl_002143-T1	Ecl_1605_22_2	3429822	3430997	+	391	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR34815	-	6	391	1.2e-85	NA	NA	NA	NA	SSF55729	Acyl-CoA N-acyltransferases (Nat)	110	217	5.45e-05	IPR016181	Acyl-CoA N-acyltransferase	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.630.30	-	65	210	2.2e-05	NA	NA	NA	NA
Ecl_002144	Ecl_002144-T1	Ecl_1605_22_2	3431307	3433047	-	556	PF00587	tRNA synthetase class II core domain (G, H, P, S and T)	150	318	8.8e-22	IPR002314	Aminoacyl-tRNA synthetase, class II (G/ P/ S/T)	GO:0000166|GO:0004812|GO:0005524|GO:0006418	NA	PTHR43382:SF2	BIFUNCTIONAL GLUTAMATE/PROLINE--TRNA LIGASE	9	556	4.5e-256	NA	NA	NA	NA	SSF55681	Class II aaRS and biotin synthetases	55	323	2.12e-75	NA	NA	NA	NA	cd00778	ProRS_core_arch_euk	56	320	5.43e-150	IPR033721	Prolyl-tRNA synthetase, catalytic domain	NA	KEGG: 00970+6.1.1.15|Reactome: R-HSA-2408522|Reactome: R-HSA-379716|Reactome: R-HSA-6782315	G3DSA:3.30.930.10	Bira Bifunctional Protein; Domain 2	50	330	3.3e-109	NA	NA	NA	NA
Ecl_002145	Ecl_002145-T1	Ecl_1605_22_2	3433429	3435497	+	650	PF00118	TCP-1/cpn60 chaperonin family	141	638	3.1e-145	IPR002423	Chaperonin Cpn60/TCP-1 family	GO:0005524	NA	PTHR11353	CHAPERONIN	144	642	1.1e-253	NA	NA	NA	NA	SSF48592	GroEL equatorial domain-like	81	637	6.54e-70	IPR027413	GroEL-like equatorial domain superfamily	NA	NA	cd03335	TCP1_alpha	79	640	0	IPR012715	T-complex protein 1, alpha subunit	GO:0005524|GO:0006457|GO:0051082	Reactome: R-HSA-389957|Reactome: R-HSA-389960|Reactome: R-HSA-390450|Reactome: R-HSA-390471|Reactome: R-HSA-5620922|Reactome: R-HSA-6814122|Reactome: R-HSA-8950505	G3DSA:1.10.560.10	GROEL	91	634	2.7e-171	IPR027413	GroEL-like equatorial domain superfamily	NA	NA
Ecl_002146	Ecl_002146-T1	Ecl_1605_22_2	3436046	3437468	-	338	PF00355	Rieske [2Fe-2S] domain	270	324	1.4e-10	IPR017941	Rieske [2Fe-2S] iron-sulphur domain	GO:0051537|GO:0055114	NA	PTHR10134	CYTOCHROME B-C1 COMPLEX SUBUNIT RIESKE, MITOCHONDRIAL	137	338	4.7e-106	IPR014349	Rieske iron-sulphur protein	GO:0051537|GO:0055114	NA	SSF50022	ISP domain	203	337	8.13e-40	IPR036922	Rieske [2Fe-2S] iron-sulphur domain superfamily	GO:0051537	NA	cd03470	Rieske_cytochrome_bc1	215	338	1.88e-85	NA	NA	NA	NA	G3DSA:2.102.10.10	-	208	338	1.1e-55	IPR036922	Rieske [2Fe-2S] iron-sulphur domain superfamily	GO:0051537	NA
Ecl_002147	Ecl_002147-T1	Ecl_1605_22_2	3437654	3441293	-	1161	PF10433	Mono-functional DNA-alkylating methyl methanesulfonate N-term	74	592	6e-111	NA	NA	NA	NA	PTHR10644:SF3	DNA DAMAGE-BINDING PROTEIN 1	1	1157	4.9e-186	IPR031297	DNA damage-binding protein 1	GO:0006281	Reactome: R-HSA-110314|Reactome: R-HSA-5696394|Reactome: R-HSA-5696395|Reactome: R-HSA-5696400|Reactome: R-HSA-6781823|Reactome: R-HSA-6781827|Reactome: R-HSA-6782135|Reactome: R-HSA-6782210|Reactome: R-HSA-8951664	SSF50978	WD40 repeat-like	113	671	1.4e-06	IPR036322	WD40-repeat-containing domain superfamily	GO:0005515	NA	cd17789	CBS_pair_plant_CBSX	258	355	0.00541105	NA	NA	NA	NA	G3DSA:2.130.10.10	-	3	1043	2.8e-227	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515	NA
Ecl_002151	Ecl_002151-T1	Ecl_1605_22_2	3445557	3446412	-	259	PF13902	R3H-associated N-terminal domain	28	105	6.1e-11	IPR025952	R3H-associated N-terminal domain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_002153	Ecl_002153-T1	Ecl_1605_22_2	3447576	3448807	-	359	PF04193	PQ loop repeat	176	229	5.3e-14	IPR006603	PQ-loop repeat	NA	NA	PTHR16201:SF11	-	19	276	3.8e-87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.20.1280.290	-	170	263	5.9e-07	NA	NA	NA	NA
Ecl_002154	Ecl_002154-T1	Ecl_1605_22_2	3449192	3451325	+	509	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR13211	UNCHARACTERIZED	88	502	1.1e-71	NA	NA	NA	NA	SSF50978	WD40 repeat-like	113	458	8.79e-21	IPR036322	WD40-repeat-containing domain superfamily	GO:0005515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.130.10.10	-	112	463	1.6e-16	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515	NA
Ecl_002156	Ecl_002156-T1	Ecl_1605_22_2	3454992	3457301	+	683	PF00520	Ion transport protein	287	502	1.8e-07	IPR005821	Ion transport domain	GO:0005216|GO:0006811|GO:0016020|GO:0055085	NA	PTHR35859	-	23	659	3.4e-223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_002157	Ecl_002157-T1	Ecl_1605_22_2	3457872	3459214	+	307	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR37845	-	29	307	1.7e-116	IPR038781	Uncharacterized membrane protein C365.16-ike	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_002158	Ecl_002158-T1	Ecl_1605_22_2	3460501	3462870	-	496	PF00787	PX domain	333	419	2.4e-10	IPR001683	Phox homologous domain	GO:0035091	NA	PTHR15706:SF2	BUD EMERGENCE PROTEIN 1	135	470	6.6e-86	IPR030507	Bem1/Scd2	GO:0000902	NA	SSF64268	PX domain	307	430	3.79e-33	IPR036871	PX domain superfamily	GO:0035091	NA	cd06890	PX_Bem1p	313	420	8.54e-46	IPR035550	Bem1/Scd2, PX domain	NA	NA	G3DSA:3.30.1520.10	PX domain	294	439	6.6e-44	IPR036871	PX domain superfamily	GO:0035091	NA
Ecl_002159	Ecl_002159-T1	Ecl_1605_22_2	3465460	3467134	-	518	PF03399	SAC3/GANP family	260	477	2.4e-21	IPR005062	SAC3/GANP/THP3	NA	NA	PTHR12436:SF4	LEUKOCYTE RECEPTOR CLUSTER MEMBER 8	49	517	4.1e-134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.25.40.990	-	277	492	8.7e-54	NA	NA	NA	NA
Ecl_002161	Ecl_002161-T1	Ecl_1605_22_2	3467748	3469752	+	645	PF04157	EAP30/Vps36 family	365	604	1.2e-39	IPR040608	Snf8/Vps36 family	NA	Reactome: R-HSA-917729|Reactome: R-HSA-9610379	PTHR13128	-	4	617	4.8e-109	IPR037855	Vacuolar protein sorting protein 36	GO:0000814|GO:0032509|GO:0043130	Reactome: R-HSA-917729|Reactome: R-HSA-9610379	SSF50729	PH domain-like	1	152	2.95e-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.30.29.30	-	1	115	2.3e-40	IPR011993	PH-like domain superfamily	NA	NA
Ecl_002162	Ecl_002162-T1	Ecl_1605_22_2	3471918	3473395	-	472	PF13391	HNH endonuclease	161	223	8.4e-09	IPR003615	HNH nuclease	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_002163	Ecl_002163-T1	Ecl_1605_22_2	3474340	3474667	-	71	PF11022	ATP synthase subunit K	5	70	1.1e-28	IPR021278	ATP synthase subunit K	NA	NA	PTHR28074	-	5	71	7.6e-33	IPR021278	ATP synthase subunit K	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ecl_002164	Ecl_002164-T1	Ecl_1605_22_2	3474972	3475885	+	287	PF10558	Mitochondrial 18 KDa protein (MTP18)	73	249	7.6e-82	IPR019560	Mitochondrial 18kDa protein	NA	NA	PTHR11001	MITOCHONDRIAL FISSION PROCESS PROTEIN 1	69	275	1.7e-75	IPR019560	Mitochondrial 18kDa protein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
