gene_id	geneT_id	chr.num	start	end	strand	seq.ln	pfam.sigAcc	pfam.desc	pfam.start	pfam.end	pfam.eval	pfam.iprAcc	pfam.iprAnn	pfam.go	pfam.pthAnn	pant.sigAcc	pant.desc	pant.start	pant.end	pant.eval	pant.iprAcc	pant.iprAnn	pant.go	pant.pthAnn	sfam.sigAcc	sfam.desc	sfam.start	sfam.end	sfam.eval	sfam.iprAcc	sfam.iprAnn	sfam.go	sfam.pthAnn	cdd.sigAcc	cdd.desc	cdd.start	cdd.end	cdd.eval	cdd.iprAcc	cdd.iprAnn	cdd.go	cdd.pthAnn	g3d.sigAcc	g3d.desc	g3d.start	g3d.end	g3d.eval	g3d.iprAcc	g3d.iprAnn	g3d.go	g3d.pthAnn
Ety_002541	Ety_002541-T1	Ety_1756_2	3762360	3764381	-	455	PF06437	IMP-specific 5'-nucleotidase	12	443	3e-186	IPR009453	IMP-specific 5-nucleotidase	GO:0000287|GO:0006190|GO:0009117|GO:0050483	KEGG: 00230+3.1.3.99	PTHR28213	-	12	453	1.8e-149	IPR009453	IMP-specific 5-nucleotidase	GO:0000287|GO:0006190|GO:0009117|GO:0050483	KEGG: 00230+3.1.3.99	SSF56784	HAD-like	163	447	1.82e-11	IPR036412	HAD-like superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_002542	Ety_002542-T1	Ety_1756_2	3765247	3769264	-	1058	PF08506	Cse1	346	448	2.1e-07	IPR013713	Exportin-2, central domain	GO:0006886	NA	PTHR10997:SF18	D-IMPORTIN 7/RANBP7	5	1029	5.8e-209	NA	NA	NA	NA	SSF48371	ARM repeat	6	1021	3.99e-129	IPR016024	Armadillo-type fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_002543	Ety_002543-T1	Ety_1756_2	3772503	3773841	-	381	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR39609:SF1	-	1	375	4.2e-41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_002544	Ety_002544-T1	Ety_1756_2	3776242	3778261	-	641	PF00817	impB/mucB/samB family	46	272	7.2e-42	IPR001126	UmuC domain	GO:0006281	Reactome: R-HSA-5656169	PTHR45873	-	35	628	2.9e-152	NA	NA	NA	NA	SSF56672	DNA/RNA polymerases	21	391	4.98e-119	IPR043502	DNA/RNA polymerase superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.70.270	-	21	292	1.4e-107	IPR043128	Reverse transcriptase/Diguanylate cyclase domain	NA	NA
Ety_002546	Ety_002546-T1	Ety_1756_2	3791349	3793336	+	450	PF00860	Permease family	195	387	1e-13	IPR006043	Xanthine/uracil/vitamin C permease	GO:0016020|GO:0022857|GO:0055085	NA	PTHR43337	-	32	387	1.2e-197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_002547	Ety_002547-T1	Ety_1756_2	3793963	3795255	-	368	PF01088	Ubiquitin carboxyl-terminal hydrolase, family 1	55	261	6.5e-67	IPR001578	Peptidase C12, ubiquitin carboxyl-terminal hydrolase	GO:0004843|GO:0006511	Reactome: R-HSA-5689603	PTHR10589	UBIQUITIN CARBOXYL-TERMINAL HYDROLASE	54	282	6.1e-91	IPR001578	Peptidase C12, ubiquitin carboxyl-terminal hydrolase	GO:0004843|GO:0006511	Reactome: R-HSA-5689603	SSF54001	Cysteine proteinases	51	279	5.23e-64	IPR038765	Papain-like cysteine peptidase superfamily	NA	NA	cd09617	Peptidase_C12_UCH37_BAP1	55	275	4.89e-106	NA	NA	NA	NA	G3DSA:3.40.532.10	-	45	281	3.7e-82	IPR036959	Peptidase C12, ubiquitin carboxyl-terminal hydrolase superfamily	GO:0004843|GO:0006511	Reactome: R-HSA-5689603
Ety_002548	Ety_002548-T1	Ety_1756_2	3796019	3798241	-	713	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR12943	-	26	654	2e-40	IPR039751	Homocysteine-responsive endoplasmic reticulum-resident ubiquitin-like domain member 1 /2	NA	NA	SSF54236	Ubiquitin-like	40	112	2.6e-08	IPR029071	Ubiquitin-like domain superfamily	NA	NA	cd01790	Ubl_HERP	52	109	4.59e-08	NA	NA	NA	NA	G3DSA:3.10.20.90	-	29	109	7.3e-14	NA	NA	NA	NA
Ety_002549	Ety_002549-T1	Ety_1756_2	3798897	3800629	+	535	PF02666	Phosphatidylserine decarboxylase	190	530	9.4e-78	IPR003817	Phosphatidylserine decarboxylase-related	GO:0004609|GO:0008654	KEGG: 00564+4.1.1.65|MetaCyc: PWY-5669|Reactome: R-HSA-1483213	PTHR10067	PHOSPHATIDYLSERINE DECARBOXYLASE	51	532	8.8e-146	IPR003817	Phosphatidylserine decarboxylase-related	GO:0004609|GO:0008654	KEGG: 00564+4.1.1.65|MetaCyc: PWY-5669|Reactome: R-HSA-1483213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_002550	Ety_002550-T1	Ety_1756_2	3800927	3801547	-	206	PF00881	Nitroreductase family	16	183	2.5e-14	IPR029479	Nitroreductase	NA	Reactome: R-HSA-209968	PTHR43035	-	10	205	3.8e-88	IPR033877	Nitroreductase Frm2/Hbn1-like	GO:0016657|GO:0034599	NA	SSF55469	FMN-dependent nitroreductase-like	12	205	1.57e-68	IPR000415	Nitroreductase-like	GO:0016491	Reactome: R-HSA-209968	cd02140	Nitroreductase_4	11	202	4.91e-112	IPR033877	Nitroreductase Frm2/Hbn1-like	GO:0016657|GO:0034599	NA	G3DSA:3.40.109.10	NADH Oxidase	10	206	5.5e-86	IPR000415	Nitroreductase-like	GO:0016491	Reactome: R-HSA-209968
Ety_002551	Ety_002551-T1	Ety_1756_2	3802872	3804734	-	620	PF00667	FAD binding domain	202	435	1.1e-44	IPR003097	Sulfite reductase [NADPH] flavoprotein alpha-component-like, FAD-binding	GO:0016491|GO:0055114	NA	PTHR19384	FLAVODOXIN-RELATED	187	620	4.1e-110	NA	NA	NA	NA	SSF63380	Riboflavin synthase domain-like	187	439	4.91e-49	IPR017938	Riboflavin synthase-like beta-barrel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:2.40.30.10	Translation factors	204	437	1.9e-52	NA	NA	NA	NA
Ety_002552	Ety_002552-T1	Ety_1756_2	3808276	3809478	-	327	PF01269	Fibrillarin	87	322	2.6e-100	IPR000692	Fibrillarin	GO:0003723|GO:0006364|GO:0008168	NA	PTHR10335:SF4	RRNA 2'-O-METHYLTRANSFERASE FIBRILLARIN	9	322	2.3e-126	NA	NA	NA	NA	SSF53335	S-adenosyl-L-methionine-dependent methyltransferases	87	321	7.26e-47	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase	NA	NA	cd02440	AdoMet_MTases	171	273	0.000249	NA	NA	NA	NA	G3DSA:3.40.50.150	Vaccinia Virus protein VP39	147	323	4.2e-79	NA	NA	NA	NA
Ety_002553	Ety_002553-T1	Ety_1756_2	3810172	3811262	+	187	PF00237	Ribosomal protein L22p/L17e	17	151	1.2e-37	IPR001063	Ribosomal protein L22/L17	GO:0003735|GO:0005840|GO:0006412	NA	PTHR11593	60S RIBOSOMAL PROTEIN L17	2	176	4.7e-80	IPR005721	Ribosomal protein L22/L17, eukaryotic/archaeal	GO:0003735|GO:0006412|GO:0015934	Reactome: R-HSA-156827|Reactome: R-HSA-156902|Reactome: R-HSA-1799339|Reactome: R-HSA-192823|Reactome: R-HSA-2408557|Reactome: R-HSA-6791226|Reactome: R-HSA-72689|Reactome: R-HSA-72706|Reactome: R-HSA-72764|Reactome: R-HSA-9010553|Reactome: R-HSA-9633012|Reactome: R-HSA-975956|Reactome: R-HSA-975957	SSF54843	Ribosomal protein L22	6	152	2.62e-53	IPR036394	Ribosomal protein L22/L17 superfamily	GO:0003735|GO:0005840|GO:0006412	NA	cd00336	Ribosomal_L22	15	150	6.03e-35	IPR001063	Ribosomal protein L22/L17	GO:0003735|GO:0005840|GO:0006412	NA	G3DSA:3.90.470.10	Ribosomal Protein L22; Chain A	1	185	4.5e-71	IPR036394	Ribosomal protein L22/L17 superfamily	GO:0003735|GO:0005840|GO:0006412	NA
Ety_002554	Ety_002554-T1	Ety_1756_2	3812959	3813942	-	270	PF11937	Protein of unknown function (DUF3455)	82	265	2.2e-44	IPR021851	Protein of unknown function DUF3455	NA	NA	PTHR35567	-	1	264	2.8e-62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_002555	Ety_002555-T1	Ety_1756_2	3815072	3817388	-	728	PF08172	CASP C terminal	440	690	3.7e-97	IPR012955	CASP, C-terminal	GO:0006891|GO:0030173	Reactome: R-HSA-6811438	PTHR14043:SF2	HOMEOBOX PROTEIN CUT	34	696	4.4e-142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_002556	Ety_002556-T1	Ety_1756_2	3818053	3821694	+	1177	PF10367	Vacuolar sorting protein 39 domain 2	1100	1164	1.5e-06	IPR019453	Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 2	NA	NA	PTHR12894	CNH DOMAIN CONTAINING	12	1175	0	IPR032914	Vam6/VPS39/TRAP1 family	GO:0016192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_002557	Ety_002557-T1	Ety_1756_2	3823178	3825703	-	628	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR46179	-	185	618	2e-25	NA	NA	NA	NA	SSF57667	beta-beta-alpha zinc fingers	279	321	5.85e-06	IPR036236	Zinc finger C2H2 superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.160.60	Classic Zinc Finger	262	355	2.3e-08	NA	NA	NA	NA
Ety_002558	Ety_002558-T1	Ety_1756_2	3834096	3836754	+	815	PF12678	RING-H2 zinc finger domain	344	397	1e-09	IPR024766	Zinc finger, RING-H2-type	GO:0008270	Reactome: R-HSA-8951664|Reactome: R-HSA-983168	PTHR22763:SF169	-	1	197	4.6e-101	NA	NA	NA	NA	SSF57850	RING/U-box	331	404	1.54e-18	NA	NA	NA	NA	cd16479	RING-H2_synoviolin	342	397	6.7e-26	NA	NA	NA	NA	G3DSA:3.30.40.10	Zinc/RING finger domain	320	408	6.9e-18	IPR013083	Zinc finger, RING/FYVE/PHD-type	NA	NA
Ety_002559	Ety_002559-T1	Ety_1756_2	3837403	3840252	-	745	PF01501	Glycosyl transferase family 8	15	226	5.9e-18	IPR002495	Glycosyl transferase, family 8	GO:0016757	NA	PTHR11183	GLYCOGENIN	11	603	5.3e-87	NA	NA	NA	NA	SSF53448	Nucleotide-diphospho-sugar transferases	12	251	3.37e-52	IPR029044	Nucleotide-diphospho-sugar transferases	NA	NA	cd02537	GT8_Glycogenin	13	251	1.43e-89	NA	NA	NA	NA	G3DSA:3.90.550.10	Spore Coat Polysaccharide Biosynthesis Protein SpsA; Chain A	9	256	4.2e-91	IPR029044	Nucleotide-diphospho-sugar transferases	NA	NA
Ety_002560	Ety_002560-T1	Ety_1756_2	3840941	3842374	-	477	PF01545	Cation efflux family	193	381	1.4e-16	IPR002524	Cation efflux protein	GO:0006812|GO:0008324|GO:0016021|GO:0055085	NA	PTHR43840	-	31	477	1.5e-195	NA	NA	NA	NA	SSF161111	Cation efflux protein transmembrane domain-like	186	383	5.36e-30	IPR027469	Cation efflux transmembrane domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.20.1510.10	-	187	381	1.3e-22	IPR027469	Cation efflux transmembrane domain superfamily	NA	NA
Ety_002561	Ety_002561-T1	Ety_1756_2	3843298	3844294	-	309	PF12146	Serine aminopeptidase, S33	29	276	6.2e-51	IPR022742	Serine aminopeptidase, S33	NA	NA	PTHR11614:SF153	MONOGLYCERIDE LIPASE	11	295	1.9e-70	NA	NA	NA	NA	SSF53474	alpha/beta-Hydrolases	12	290	2.15e-30	IPR029058	Alpha/Beta hydrolase fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.1820	-	10	295	2e-53	IPR029058	Alpha/Beta hydrolase fold	NA	NA
Ety_002562	Ety_002562-T1	Ety_1756_2	3845397	3847772	-	791	PF00664	ABC transporter transmembrane region	179	450	7e-50	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0016021|GO:0042626|GO:0055085	NA	PTHR24221:SF446	-	72	751	0	IPR030260	ATP-binding cassette subfamily B member 10-like	GO:0005524|GO:0042626|GO:0055085	NA	SSF90123	ABC transporter transmembrane region	166	483	4.32e-64	IPR036640	ABC transporter type 1, transmembrane domain superfamily	GO:0005524|GO:0016021	NA	cd18573	ABC_6TM_ABCB10_like	181	475	7.19e-153	NA	NA	NA	NA	G3DSA:1.20.1560.10	-	159	491	5.8e-93	IPR036640	ABC transporter type 1, transmembrane domain superfamily	GO:0005524|GO:0016021	NA
Ety_002563	Ety_002563-T1	Ety_1756_2	3848486	3849870	-	389	PF04818	CID domain	8	123	3.5e-32	IPR006569	CID domain	NA	NA	PTHR12460:SF0	REGULATION OF NUCLEAR PRE-MRNA DOMAIN-CONTAINING PROTEIN 2	1	336	2.9e-45	NA	NA	NA	NA	SSF48464	ENTH/VHS domain	10	127	3.27e-14	IPR008942	ENTH/VHS	NA	NA	cd17003	CID_Rtt103	6	129	5.79e-60	NA	NA	NA	NA	G3DSA:1.25.40.90	-	1	136	1.5e-37	IPR008942	ENTH/VHS	NA	NA
Ety_002564	Ety_002564-T1	Ety_1756_2	3850526	3851346	+	254	PF01086	Clathrin light chain	1	251	1.6e-76	IPR000996	Clathrin light chain	GO:0005198|GO:0006886|GO:0016192|GO:0030130|GO:0030132	Reactome: R-HSA-190873|Reactome: R-HSA-196025|Reactome: R-HSA-3928665|Reactome: R-HSA-432720|Reactome: R-HSA-5099900|Reactome: R-HSA-5140745|Reactome: R-HSA-8856825|Reactome: R-HSA-8856828	PTHR10639	CLATHRIN LIGHT CHAIN	120	246	3.7e-27	IPR000996	Clathrin light chain	GO:0005198|GO:0006886|GO:0016192|GO:0030130|GO:0030132	Reactome: R-HSA-190873|Reactome: R-HSA-196025|Reactome: R-HSA-3928665|Reactome: R-HSA-432720|Reactome: R-HSA-5099900|Reactome: R-HSA-5140745|Reactome: R-HSA-8856825|Reactome: R-HSA-8856828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_002565	Ety_002565-T1	Ety_1756_2	3851673	3852235	-	110	PF02238	Cytochrome c oxidase subunit VII	48	102	2.7e-20	IPR039297	Cytochrome c oxidase subunit VII	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_002567	Ety_002567-T1	Ety_1756_2	3855773	3856973	-	346	PF05739	SNARE domain	285	337	8.7e-15	IPR000727	Target SNARE coiled-coil homology domain	NA	NA	PTHR19957:SF83	STX16-NPEPL1 READTHROUGH (NMD CANDIDATE)-RELATED	61	332	3.1e-61	IPR028673	Syntaxin-16	GO:0006886|GO:0031201	Reactome: R-HSA-6811438|Reactome: R-HSA-6811440	SSF47661	t-snare proteins	72	304	4.32e-47	IPR010989	SNARE	GO:0016020|GO:0016192	NA	cd15845	SNARE_syntaxin16	252	309	3.49e-25	NA	NA	NA	NA	G3DSA:1.20.58.70	-	71	304	6.5e-46	NA	NA	NA	NA
Ety_002568	Ety_002568-T1	Ety_1756_2	3858266	3859312	+	149	PF13499	EF-hand domain pair	83	146	1.7e-19	IPR002048	EF-hand domain	GO:0005509	NA	PTHR23050:SF379	-	4	141	2.4e-100	IPR039030	Calmodulin	GO:0005509|GO:0019722	NA	SSF47473	EF-hand	2	148	4.91e-56	IPR011992	EF-hand domain pair	NA	NA	cd00051	EFh	12	74	1.14e-20	IPR002048	EF-hand domain	GO:0005509	NA	G3DSA:1.10.238.10	-	51	111	7.3e-29	NA	NA	NA	NA
Ety_002569	Ety_002569-T1	Ety_1756_2	3860453	3863216	+	822	PF01602	Adaptin N terminal region	20	580	1.7e-141	IPR002553	Clathrin/coatomer adaptor, adaptin-like, N-terminal	GO:0006886|GO:0016192|GO:0030117	NA	PTHR22780	ADAPTIN, ALPHA/GAMMA/EPSILON	2	816	4.2e-299	NA	NA	NA	NA	SSF48371	ARM repeat	19	599	2.46e-104	IPR016024	Armadillo-type fold	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.25.10.10	-	1	596	3e-228	IPR011989	Armadillo-like helical	NA	NA
Ety_002570	Ety_002570-T1	Ety_1756_2	3864622	3865912	-	410	PF10309	Nuclear cap-binding protein subunit 3	60	114	2e-19	IPR019416	Nuclear cap-binding protein subunit 3	GO:0000340|GO:0003729	NA	PTHR16291	-	144	296	3.3e-36	IPR019416	Nuclear cap-binding protein subunit 3	GO:0000340|GO:0003729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_002571	Ety_002571-T1	Ety_1756_2	3866033	3868573	+	761	PF17004	Putative TPR-like repeat	138	265	6.4e-21	IPR031545	Putative TPR-like repeat	NA	Reactome: R-HSA-1799339	PTHR14094	SIGNAL RECOGNITION PARTICLE 72	123	760	7.6e-105	IPR026270	Signal recognition particle, SRP72 subunit	GO:0006614	Reactome: R-HSA-1799339	SSF48452	TPR-like	133	355	7.43e-05	IPR011990	Tetratricopeptide-like helical domain superfamily	GO:0005515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.25.40.10	-	125	275	1.6e-34	IPR011990	Tetratricopeptide-like helical domain superfamily	GO:0005515	NA
Ety_002572	Ety_002572-T1	Ety_1756_2	3869181	3873423	-	1392	PF01369	Sec7 domain	422	565	1.3e-29	IPR000904	Sec7 domain	GO:0005086|GO:0032012	NA	PTHR10663	GUANYL-NUCLEOTIDE EXCHANGE FACTOR	25	1333	1.3e-235	NA	NA	NA	NA	SSF48425	Sec7 domain	412	571	1.31e-50	IPR035999	Sec7 domain superfamily	GO:0005086|GO:0032012	NA	cd00171	Sec7	416	566	1.08e-37	IPR000904	Sec7 domain	GO:0005086|GO:0032012	NA	G3DSA:2.30.29.30	-	685	821	7.8e-22	IPR011993	PH-like domain superfamily	NA	NA
Ety_002573	Ety_002573-T1	Ety_1756_2	3874860	3876530	+	556	PF00246	Zinc carboxypeptidase	201	504	9.4e-76	IPR000834	Peptidase M14, carboxypeptidase A	GO:0004181|GO:0006508|GO:0008270	NA	PTHR11705	PROTEASE FAMILY M14 CARBOXYPEPTIDASE A,B	94	525	6.7e-102	NA	NA	NA	NA	SSF53187	Zn-dependent exopeptidases	189	514	1.16e-86	NA	NA	NA	NA	cd03860	M14_CP_A-B_like	195	514	4.54e-152	NA	NA	NA	NA	G3DSA:3.40.630.10	Zn peptidases	183	517	3.4e-96	NA	NA	NA	NA
Ety_002574	Ety_002574-T1	Ety_1756_2	3876677	3877401	-	150	PF01124	MAPEG family	15	141	4e-22	IPR001129	Membrane-associated, eicosanoid/glutathione metabolism (MAPEG) protein	NA	NA	PTHR10250:SF17	MICROSOMAL GLUTATHIONE S-TRANSFERASE 3	4	147	1.1e-33	NA	NA	NA	NA	SSF161084	MAPEG domain-like	4	148	1.44e-33	IPR023352	Membrane associated eicosanoid/glutathione metabolism-like domain superfamily	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:1.20.120.550	-	5	150	3.8e-37	IPR023352	Membrane associated eicosanoid/glutathione metabolism-like domain superfamily	NA	NA
Ety_002575	Ety_002575-T1	Ety_1756_2	3877970	3879938	-	608	PF14792	DNA polymerase beta palm	380	512	1.7e-18	IPR028207	DNA polymerase beta, palm domain	NA	NA	PTHR11276:SF29	-	109	607	6.3e-198	NA	NA	NA	NA	SSF81301	Nucleotidyltransferase	380	606	4.96e-42	IPR043519	Nucleotidyltransferase superfamily	NA	NA	cd00141	NT_POLXc	245	605	2.84e-77	IPR002054	DNA-directed DNA polymerase X	GO:0003677|GO:0003887	NA	G3DSA:3.30.460.10	Beta Polymerase	379	513	4.1e-37	IPR043519	Nucleotidyltransferase superfamily	NA	NA
Ety_002576	Ety_002576-T1	Ety_1756_2	3880436	3881865	-	427	PF02002	TFIIE alpha subunit	6	104	7.1e-15	IPR024550	TFIIEalpha/SarR/Rpc3 HTH domain	NA	Reactome: R-HSA-167161|Reactome: R-HSA-167162|Reactome: R-HSA-167172|Reactome: R-HSA-674695|Reactome: R-HSA-6807505|Reactome: R-HSA-73776|Reactome: R-HSA-73779|Reactome: R-HSA-75953|Reactome: R-HSA-76042	PTHR13097	TRANSCRIPTION INITIATION FACTOR IIE, ALPHA SUBUNIT	1	373	4.1e-69	IPR039997	Transcription factor E	NA	Reactome: R-HSA-167161|Reactome: R-HSA-167162|Reactome: R-HSA-167172|Reactome: R-HSA-674695|Reactome: R-HSA-6807505|Reactome: R-HSA-73776|Reactome: R-HSA-73779|Reactome: R-HSA-75953|Reactome: R-HSA-76042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_002577	Ety_002577-T1	Ety_1756_2	3883275	3887297	-	1253	PF02463	RecF/RecN/SMC N terminal domain	4	1238	2.9e-47	IPR003395	RecF/RecN/SMC, N-terminal	NA	NA	PTHR18937	STRUCTURAL MAINTENANCE OF CHROMOSOMES SMC FAMILY MEMBER	5	1252	0	NA	NA	NA	NA	SSF52540	P-loop containing nucleoside triphosphate hydrolases	4	1233	4.02e-39	IPR027417	P-loop containing nucleoside triphosphate hydrolase	NA	NA	cd03275	ABC_SMC1_euk	4	190	2.94e-79	IPR028468	Smc1, ATP-binding cassette domain	GO:0007064|GO:0008278	NA	G3DSA:3.40.50.300	-	994	1253	2e-49	NA	NA	NA	NA
Ety_002578	Ety_002578-T1	Ety_1756_2	3888981	3890648	+	555	PF10998	Protein of unknown function (DUF2838)	166	276	5.2e-44	IPR021261	Glycerophosphocholine acyltransferase 1	NA	NA	PTHR31201	-	67	485	8.2e-114	IPR021261	Glycerophosphocholine acyltransferase 1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_002579	Ety_002579-T1	Ety_1756_2	3891531	3893459	-	598	PF12894	Anaphase-promoting complex subunit 4 WD40 domain	329	383	1.6e-05	IPR024977	Anaphase-promoting complex subunit 4, WD40 domain	NA	NA	PTHR19918	CELL DIVISION CYCLE 20  CDC20   FIZZY -RELATED	85	577	1.8e-178	IPR033010	The WD repeat Cdc20/Fizzy family	GO:0010997|GO:0097027|GO:1904668	NA	SSF50978	WD40 repeat-like	290	573	1.06e-59	IPR036322	WD40-repeat-containing domain superfamily	GO:0005515	NA	cd00200	WD40	312	572	2.73e-41	NA	NA	NA	NA	G3DSA:2.130.10.10	-	269	576	2.4e-119	IPR015943	WD40/YVTN repeat-like-containing domain superfamily	GO:0005515	NA
Ety_002581	Ety_002581-T1	Ety_1756_2	3897811	3898441	+	190	PF00583	Acetyltransferase (GNAT) family	26	135	1.1e-14	IPR000182	GNAT domain	GO:0008080	NA	PTHR45910	-	1	190	4.7e-67	NA	NA	NA	NA	SSF55729	Acyl-CoA N-acyltransferases (Nat)	2	148	1.74e-28	IPR016181	Acyl-CoA N-acyltransferase	NA	NA	cd04301	NAT_SF	45	117	2.76e-07	NA	NA	NA	NA	G3DSA:3.40.630.30	-	2	188	1.4e-51	NA	NA	NA	NA
Ety_002582	Ety_002582-T1	Ety_1756_2	3899329	3900587	+	322	PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	72	141	1.1e-19	IPR000504	RNA recognition motif domain	GO:0003676	NA	PTHR15241	TRANSFORMER-2-RELATED	38	206	4.1e-25	NA	NA	NA	NA	SSF54928	RNA-binding domain, RBD	50	161	2.17e-26	IPR035979	RNA-binding domain superfamily	GO:0003676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.30.70.330	-	3	154	5e-28	IPR012677	Nucleotide-binding alpha-beta plait domain superfamily	NA	NA
Ety_002583	Ety_002583-T1	Ety_1756_2	3902137	3905008	-	910	PF08314	Secretory pathway protein Sec39	11	788	8.5e-232	IPR013244	Sec39 domain	GO:0006890	Reactome: R-HSA-6811434	PTHR40787	-	167	899	3.7e-102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_002584	Ety_002584-T1	Ety_1756_2	3905453	3905889	+	104	NA	NA	NA	NA	NA	NA	NA	NA	NA	PTHR15224	-	1	81	5.9e-24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ety_002585	Ety_002585-T1	Ety_1756_2	3911214	3912266	-	350	PF00249	Myb-like DNA-binding domain	7	51	1e-13	IPR001005	SANT/Myb domain	NA	NA	PTHR45614:SF1	MYB PROTEIN	6	310	5.3e-42	NA	NA	NA	NA	SSF46689	Homeodomain-like	6	100	1.17e-23	IPR009057	Homeobox-like domain superfamily	NA	NA	cd00167	SANT	9	53	2.5e-14	IPR001005	SANT/Myb domain	NA	NA	G3DSA:1.10.10.60	-	60	124	2.8e-12	NA	NA	NA	NA
Ety_002586	Ety_002586-T1	Ety_1756_2	3914994	3919830	-	1544	PF13844	Glycosyl transferase family 41	1318	1523	6.3e-45	IPR029489	O-GlcNAc transferase, C-terminal	NA	KEGG: 00514+2.4.1.255|MetaCyc: PWY-7437|Reactome: R-HSA-3214847|Reactome: R-HSA-5689603	PTHR44998:SF1	O-LINKED N-ACETYLGLUCOSAMINE (GLCNAC) TRANSFERASE	71	1538	0	NA	NA	NA	NA	SSF48452	TPR-like	464	649	5.06e-12	IPR011990	Tetratricopeptide-like helical domain superfamily	GO:0005515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G3DSA:3.40.50.11380	-	1102	1316	6.6e-57	NA	NA	NA	NA
